농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별총개수,화방별꽃수,화방별꽃봉오리수,화방별개화수,화방별착과수,화방별적과수,화방별수확수,비고
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,4,2,0,0,0,0,0,2,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,5,9,0,0,0,0,6,3,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,6,7,0,0,0,0,7,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,7,5,0,0,0,0,3,2,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,8,5,0,0,0,0,2,3,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,9,7,0,0,0,0,5,2,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,10,7,0,0,0,0,3,4,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,11,8,0,0,0,0,6,2,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,12,6,0,0,0,0,4,2,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,13,6,0,0,0,0,6,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,14,6,0,0,0,0,6,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,15,6,0,0,0,0,6,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,16,6,0,0,0,0,6,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,17,5,0,0,0,0,5,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,18,5,0,0,0,0,5,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,19,5,0,0,0,0,5,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,20,4,0,0,0,0,4,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,21,5,0,0,0,3,2,0,7번 조사구
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,22,4,0,0,0,3,1,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,23,4,0,0,0,4,0,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,24,4,3,1,2,1,0,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,25,4,4,4,0,0,0,0,
정병두,2025-05-21,4,1,113.1,25,18,36,27.7,6.37,10.4,26,3,3,3,0,0,0,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,1,7,0,0,0,0,5,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,2,6,0,0,0,0,6,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,3,3,0,0,0,0,2,1,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,4,2,0,0,0,0,0,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,5,7,0,0,0,0,5,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,6,7,0,0,0,0,6,1,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,7,5,0,0,0,0,2,3,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,8,7,0,0,0,0,4,3,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,9,6,0,0,0,0,4,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,10,6,0,0,0,0,6,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,11,5,0,0,0,0,3,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,12,5,0,0,0,0,3,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,13,5,0,0,0,0,4,1,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,14,6,0,0,0,0,6,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,15,5,0,0,0,0,2,3,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,16,5,0,0,0,0,3,2,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,17,6,0,0,0,1,5,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,18,5,0,0,0,2,3,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,19,5,0,0,0,3,2,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,20,4,0,0,0,3,1,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,21,4,0,0,0,3,1,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,22,5,0,0,0,4,1,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,23,5,2,1,1,3,0,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,24,5,5,5,0,0,0,0,
정병두,2025-05-21,5,1,768.5,24.7,14,36,30.2,9.4,25.8,25,4,4,4,0,0,0,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,1,4,0,0,0,0,0,4,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,2,5,0,0,0,0,3,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,3,4,0,0,0,0,2,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,4,10,0,0,0,0,8,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,5,8,0,0,0,0,6,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,6,5,0,0,0,0,3,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,7,5,0,0,0,0,3,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,8,7,0,0,0,0,4,3,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,9,7,0,0,0,0,4,3,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,10,6,0,0,0,0,4,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,11,7,0,0,0,0,6,1,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,12,5,0,0,0,0,2,3,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,13,5,0,0,0,0,2,3,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,14,6,0,0,0,0,4,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,15,5,0,0,0,0,4,1,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,16,6,0,0,0,0,3,3,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,17,5,0,0,0,2,3,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,18,5,0,0,0,0,3,2,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,19,5,0,0,0,3,2,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,20,4,0,0,0,1,3,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,21,5,0,0,0,1,4,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,22,4,0,0,0,3,1,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,23,5,0,0,0,4,1,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,24,5,5,2,3,0,0,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,25,4,4,4,0,0,0,0,
정병두,2025-05-21,6,1,914.4,29.1,18,34.9,25.3,6.85,11.8,26,4,4,4,0,0,0,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,1,7,0,0,0,0,4,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,2,8,0,0,0,0,3,5,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,3,5,0,0,0,0,3,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,4,8,0,0,0,0,5,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,5,8,0,0,0,0,5,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,6,9,0,0,0,0,7,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,7,6,0,0,0,0,3,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,8,5,0,0,0,0,3,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,9,5,0,0,0,0,2,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,10,6,0,0,0,0,4,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,11,6,0,0,0,0,5,1,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,12,4,0,0,0,0,2,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,13,3,0,0,0,0,1,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,14,7,0,0,0,0,5,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,15,6,0,0,0,0,4,2,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,16,6,0,0,0,0,2,4,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,17,5,0,0,0,0,2,3,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,18,4,0,0,0,0,4,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,19,5,0,0,0,3,2,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,20,6,0,0,0,3,3,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,21,5,0,0,0,3,2,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,22,4,0,0,0,4,0,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,23,5,0,0,0,5,0,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,24,5,3,1,2,2,0,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,25,5,5,5,0,0,0,0,
정병두,2025-05-28,1,1,826.1,15,18,31.1,26.1,6.28,13.3,26,4,4,4,0,0,0,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,1,6,0,0,0,0,3,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,2,4,0,0,0,0,3,1,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,3,5,0,0,0,0,2,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,4,15,0,0,0,0,12,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,5,7,0,0,0,0,3,4,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,6,5,0,0,0,0,4,1,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,7,6,0,0,0,0,6,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,8,5,0,0,0,0,3,2,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,9,4,0,0,0,0,2,2,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,10,5,0,0,0,0,3,2,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,11,8,0,0,0,0,5,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,12,5,0,0,0,0,2,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,13,5,0,0,0,0,4,1,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,14,5,0,0,0,0,4,1,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,15,4,0,0,0,1,2,1,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,16,5,0,0,0,0,3,2,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,17,4,0,0,0,0,1,3,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,18,4,0,0,0,0,2,2,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,19,5,0,0,0,4,1,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,20,5,0,0,0,3,2,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,21,5,0,0,0,3,2,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,22,5,0,0,0,4,1,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,23,4,0,0,0,4,0,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,24,5,5,2,3,0,0,0,
정병두,2025-05-28,2,1,789.8,9.5,17,33.2,29.9,5.88,5.7,25,4,4,4,0,0,0,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,1,3,0,0,0,0,1,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,2,10,0,0,0,0,10,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,3,8,0,0,0,0,7,1,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,4,13,0,0,0,0,11,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,5,10,0,0,0,0,8,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,6,5,0,0,0,0,4,1,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,7,6,0,0,0,0,3,3,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,8,6,0,0,0,0,3,3,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,9,6,0,0,0,0,3,3,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,10,5,0,0,0,0,3,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,11,7,0,0,0,0,5,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,12,6,0,0,0,0,3,3,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,13,5,0,0,0,0,2,3,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,14,5,0,0,0,0,4,1,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,15,6,0,0,0,0,2,4,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,16,3,0,0,0,3,0,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,17,5,0,0,0,3,2,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,18,6,0,0,0,1,3,2,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,19,5,0,0,0,3,2,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,20,5,0,0,0,4,1,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,21,5,0,0,0,5,0,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,22,5,0,0,0,4,1,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,23,5,2,0,2,3,0,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,24,5,5,4,1,0,0,0,
정병두,2025-05-28,3,1,730.3,15.2,20,28.2,12,3.85,3.5,25,6,6,6,0,0,0,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,1,3,0,0,0,0,2,1,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,2,4,0,0,0,0,4,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,3,6,0,0,0,0,4,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,4,2,0,0,0,0,0,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,5,9,0,0,0,0,6,3,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,6,7,0,0,0,0,7,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,7,5,0,0,0,0,3,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,8,5,0,0,0,0,2,3,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,9,7,0,0,0,0,5,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,10,7,0,0,0,0,3,4,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,11,8,0,0,0,0,6,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,12,6,0,0,0,0,4,2,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,13,6,0,0,0,0,6,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,14,6,0,0,0,0,6,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,15,6,0,0,0,0,6,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,16,6,0,0,0,0,6,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,17,5,0,0,0,0,5,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,18,5,0,0,0,0,5,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,19,5,0,0,0,0,5,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,20,4,0,0,0,0,4,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,21,5,0,0,0,3,2,0,7번 조사구
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,22,4,0,0,0,3,1,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,23,4,0,0,0,4,0,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,24,4,1,0,1,3,0,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,25,4,4,4,0,0,0,0,
정병두,2025-05-28,4,1,129.3,16.2,15,37.7,32.5,7.32,26,26,4,4,4,0,0,0,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,1,7,0,0,0,0,5,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,2,6,0,0,0,0,6,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,3,3,0,0,0,0,2,1,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,4,2,0,0,0,0,0,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,5,7,0,0,0,0,5,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,6,7,0,0,0,0,6,1,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,7,5,0,0,0,0,2,3,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,8,7,0,0,0,0,4,3,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,9,6,0,0,0,0,4,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,10,6,0,0,0,0,6,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,11,5,0,0,0,0,3,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,12,5,0,0,0,0,3,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,13,5,0,0,0,0,4,1,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,14,6,0,0,0,0,6,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,15,5,0,0,0,0,2,3,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,16,5,0,0,0,0,3,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,17,6,0,0,0,0,5,1,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,18,5,0,0,0,0,3,2,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,19,5,0,0,0,3,2,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,20,4,0,0,0,3,1,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,21,4,0,0,0,3,1,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,22,5,0,0,0,4,1,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,23,5,0,0,0,5,0,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,24,5,5,2,3,0,0,0,
정병두,2025-05-28,5,1,778.5,10,17,33.5,22.7,6.62,7,25,5,5,5,0,0,0,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,1,4,0,0,0,0,0,4,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,2,5,0,0,0,0,3,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,3,4,0,0,0,0,2,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,4,10,0,0,0,0,8,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,5,8,0,0,0,0,6,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,6,5,0,0,0,0,3,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,7,5,0,0,0,0,3,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,8,7,0,0,0,0,4,3,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,9,7,0,0,0,0,4,3,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,10,6,0,0,0,0,4,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,11,7,0,0,0,0,6,1,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,12,5,0,0,0,0,2,3,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,13,5,0,0,0,0,2,3,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,14,6,0,0,0,0,4,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,15,5,0,0,0,0,4,1,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,16,6,0,0,0,0,3,3,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,17,5,0,0,0,0,3,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,18,5,0,0,0,0,3,2,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,19,5,0,0,0,3,2,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,20,4,0,0,0,1,3,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,21,5,0,0,0,1,4,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,22,4,0,0,0,3,1,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,23,5,0,0,0,4,1,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,24,5,0,0,0,5,0,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,25,5,5,4,1,0,0,0,
정병두,2025-05-28,6,1,929.4,15,19,31.3,21.2,4.91,5,26,4,4,4,0,0,0,0,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,1,7,0,0,0,0,4,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,2,8,0,0,0,0,3,5,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,3,5,0,0,0,0,3,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,4,8,0,0,0,0,5,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,5,8,0,0,0,0,5,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,6,9,0,0,0,0,7,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,7,6,0,0,0,0,3,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,8,5,0,0,0,0,3,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,9,5,0,0,0,0,2,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,10,6,0,0,0,0,4,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,11,6,0,0,0,0,5,1,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,12,4,0,0,0,0,2,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,13,3,0,0,0,0,1,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,14,7,0,0,0,0,5,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,15,6,0,0,0,0,4,2,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,16,6,0,0,0,0,2,4,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,17,5,0,0,0,0,2,3,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,18,4,0,0,0,0,4,0,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,19,5,0,0,0,2,2,1,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,20,6,0,0,0,3,3,0,
정병두,2025-06-04,1,1,844.2,18.1,20,30.7,21,7.23,8.8,21,5,0,0,0,3,2,0,
