농가명,측정시간,온도_외부,풍향_외부,풍속_외부,일사량_외부,누적일사량_외부,강우감지,온도_내부,상대습도_내부,잔존CO2,토양온도,비고
정병두,2025.4.5 8:00,11,180,2,188,40,0,18.2,88.3,491,0,
정병두,2025.4.5 9:00,13,0,1,410,148,0,19.2,74.1,454,0,
정병두,2025.4.5 10:00,13.6,0,2.1,70,253,1,17,70.4,421,0,
정병두,2025.4.5 11:00,11.6,0,1.5,70,272,1,17,87.8,542,0,
정병두,2025.4.5 12:00,10.5,0,0.3,61,295,1,17.1,90.3,498,0,
정병두,2025.4.5 13:00,10.4,0,0,53,314,1,17.1,90.7,500,0,
정병두,2025.4.5 14:00,10.4,0,0.9,29,327,1,16.6,91.9,500,0,
정병두,2025.4.5 15:00,10.4,0,0.4,52,349,0,17.1,92,503,0,
정병두,2025.4.5 16:00,11.3,0,1.3,61,371,0,17.1,91.6,477,0,
정병두,2025.4.5 17:00,11.3,0,2.3,40,381,0,16.1,91.2,457,0,
정병두,2025.4.5 18:00,11.5,0,1.4,5,389,0,15.9,92.3,424,0,
정병두,2025.4.5 19:00,10,0,5.3,0,390,1,14.8,91.9,393,0,
정병두,2025.4.5 20:00,8.6,0,2.2,0,390,0,14.6,90.8,377,0,
정병두,2025.4.5 21:00,7.9,0,1.7,0,390,0,14.6,93.2,375,0,
정병두,2025.4.5 22:00,7.3,0,0,0,390,0,14.6,90.6,382,0,
정병두,2025.4.5 23:00,7.2,0,0,0,390,0,14.7,92.5,397,0,
정병두,2025.4.6 0:00,6,0,0,0,390,0,14.7,90.8,409,0,
정병두,2025.4.6 1:00,5.8,0,0,0,390,0,14.9,91.1,432,0,
정병두,2025.4.6 2:00,5,0,0,0,390,0,14.5,90.3,444,0,
정병두,2025.4.6 3:00,4.2,0,0,0,390,0,14.5,91.1,474,0,
정병두,2025.4.6 4:00,4.6,0,0,0,390,0,14.2,89.6,477,0,
정병두,2025.4.6 5:00,3.4,0,0,0,390,0,14.6,89.6,500,0,
정병두,2025.4.6 6:00,3.9,0,0,0,390,0,14.7,90.1,519,0,
정병두,2025.4.6 7:00,4.9,0,0,93,10,0,15.5,90,519,0,
정병두,2025.4.6 8:00,7.9,0,0,318,81,0,18.1,86.1,495,0,
정병두,2025.4.6 9:00,8.7,0,0,526,235,0,19.6,77.6,437,0,
정병두,2025.4.6 10:00,10.5,0,0,689,451,0,19.9,62.7,399,0,
정병두,2025.4.6 11:00,12.4,0,0.3,798,717,0,22.2,60.3,364,0,
정병두,2025.4.6 12:00,14.2,0,2.1,841,1012,0,23.1,56.2,381,0,
정병두,2025.4.6 13:00,15,0,0.5,844,1314,0,23.7,57,384,0,
정병두,2025.4.6 14:00,15,0,0.8,766,1600,0,21.8,53.6,385,0,
정병두,2025.4.6 15:00,15,0,2.8,643,1851,0,23.3,50.2,383,0,
정병두,2025.4.6 16:00,14.5,0,2,480,2054,0,23.3,51.5,390,0,
정병두,2025.4.6 17:00,14.1,0,3.2,287,2192,0,23.7,66.4,350,0,
정병두,2025.4.6 18:00,13.3,0,1.5,84,2258,0,22.2,81.1,300,0,
정병두,2025.4.6 19:00,11.5,0,0,2,2270,0,17.6,86.9,301,0,
정병두,2025.4.6 20:00,9.5,0,0,0,2270,0,14.3,84.2,349,0,
정병두,2025.4.6 21:00,8,0,0,0,2270,0,15,85.8,376,0,
정병두,2025.4.6 22:00,7.5,0,0,0,2270,0,15.1,85.5,401,0,
정병두,2025.4.6 23:00,7.3,180,0,0,2270,0,15,85.9,422,0,
정병두,2025.4.7 0:00,4.9,180,0,0,2270,0,15.3,85.9,448,0,
정병두,2025.4.7 1:00,4.4,180,0,0,2270,0,15.2,85.6,468,0,
정병두,2025.4.7 2:00,3.9,180,0,0,2270,0,15.1,86.2,481,0,
정병두,2025.4.7 3:00,2.8,180,0,0,2270,0,15.1,86.7,498,0,
정병두,2025.4.7 4:00,3,180,0,0,2270,0,15.2,86.9,505,0,
정병두,2025.4.7 5:00,3,180,0,0,2270,0,15,87.8,522,0,
정병두,2025.4.7 6:00,2.9,180,0,0,2270,0,14.8,88.3,538,0,
정병두,2025.4.7 7:00,4.3,180,0,122,14,0,15.4,88.3,541,0,
정병두,2025.4.7 8:00,7.5,180,0,350,102,0,18.8,85.2,492,0,
정병두,2025.4.7 9:00,12.5,180,0,546,264,0,19.8,75,403,0,
정병두,2025.4.7 10:00,14.7,0,0,704,491,0,21,46.7,390,0,
정병두,2025.4.7 11:00,17.9,0,0,806,764,0,23.3,47.4,393,0,
정병두,2025.4.7 12:00,18.9,0,1.8,844,1063,0,25.1,40.8,404,0,
정병두,2025.4.7 13:00,20.3,0,1,818,1364,0,25.5,41.2,413,0,
정병두,2025.4.7 14:00,20.4,0,1.5,746,1647,0,25.5,44.9,415,0,
정병두,2025.4.7 15:00,21.7,0,0,616,1894,0,24.8,39.2,410,0,
정병두,2025.4.7 16:00,20.8,0,2.4,438,2085,0,25.3,53.4,408,0,
정병두,2025.4.7 17:00,20.1,0,1.7,270,2209,0,25.8,77.5,344,0,
정병두,2025.4.7 18:00,18.7,0,1.4,93,2266,0,22.8,84.4,341,0,
정병두,2025.4.7 19:00,16.4,0,0,0,2279,0,20.1,91.1,347,0,
정병두,2025.4.7 20:00,15.5,0,0,0,2279,0,16,76.9,383,0,
정병두,2025.4.7 21:00,14.1,0,0,0,2279,0,15.4,85.1,401,0,
정병두,2025.4.7 22:00,14.1,0,0,0,2279,0,15.6,86.1,427,0,
정병두,2025.4.7 23:00,14.6,0,1.5,0,2279,0,15.7,87,442,0,
정병두,2025.4.8 0:00,14.5,0,1.4,0,2280,0,15.5,86.7,448,0,
정병두,2025.4.8 1:00,14.6,180,0,0,2280,0,15.4,87.8,457,0,
정병두,2025.4.8 2:00,14.3,0,0,0,2280,0,15,88.8,466,0,
정병두,2025.4.8 3:00,14.6,0,0,0,2280,0,15.7,89.4,478,0,
정병두,2025.4.8 4:00,13.6,180,0,0,2280,0,15.6,91.7,480,0,
정병두,2025.4.8 5:00,13,0,0,0,2280,0,15.1,92.8,457,0,
정병두,2025.4.8 6:00,12.3,0,0,0,2280,0,14.8,93.3,460,0,
정병두,2025.4.8 7:00,12.5,0,0,38,4,0,16,92.3,450,0,
정병두,2025.4.8 8:00,12.8,0,0,61,23,0,17.2,92.8,525,0,
정병두,2025.4.8 9:00,13.7,0,0,179,60,0,17.9,91.8,488,0,
정병두,2025.4.8 10:00,14.5,0,1.9,271,143,0,19.1,77.8,385,0,
정병두,2025.4.8 11:00,16.3,0,2.2,784,332,0,22.2,63.7,385,0,
정병두,2025.4.8 12:00,18.1,0,1.8,858,627,0,25.4,58,406,0,
정병두,2025.4.8 13:00,19.6,0,3.2,837,933,0,25.2,46.8,412,0,
정병두,2025.4.8 14:00,20.1,0,3.5,770,1222,0,24.4,48.3,408,0,
정병두,2025.4.8 15:00,19.4,0,3,652,1480,0,24.4,44.1,409,0,
정병두,2025.4.8 16:00,19.4,0,2.5,483,1683,0,25.5,55.8,385,0,
정병두,2025.4.8 17:00,18.6,0,2.5,295,1823,0,25.1,71.2,362,0,
정병두,2025.4.8 18:00,16.5,0,1.5,91,1889,0,22.9,81.9,350,0,
정병두,2025.4.8 19:00,13.5,0,0,1,1902,0,19.1,87.6,337,0,
정병두,2025.4.8 20:00,12,0,0,0,1902,0,16,82.5,380,0,
정병두,2025.4.8 21:00,9.9,0,0,0,1902,0,14.2,85.3,404,0,
정병두,2025.4.8 22:00,8.7,0,0,0,1902,0,14.9,85.8,429,0,
정병두,2025.4.8 23:00,7.2,0,0,0,1902,0,15.1,84.8,450,0,
정병두,2025.4.9 0:00,6.2,0,0,0,1902,0,15.5,85.6,470,0,
정병두,2025.4.9 1:00,6.4,0,0,0,1902,0,15.7,86,489,0,
정병두,2025.4.9 2:00,5,0,0,0,1902,0,15.6,86.4,504,0,
정병두,2025.4.9 3:00,4.6,0,0,0,1902,0,15.7,87.5,521,0,
정병두,2025.4.9 4:00,3.1,0,0,0,1902,0,15.7,87.3,537,0,
정병두,2025.4.9 5:00,4.6,0,0,0,1902,0,15.7,88.2,550,0,
정병두,2025.4.9 6:00,3.7,0,0,0,1902,0,15.7,88.1,558,0,
정병두,2025.4.9 7:00,4.4,0,0,111,12,0,16.2,90,552,0,
정병두,2025.4.9 8:00,8.4,0,0,252,87,0,18.5,89.8,474,0,
정병두,2025.4.9 9:00,13,0,0,389,224,0,19.1,64.7,423,0,
정병두,2025.4.9 10:00,16.3,0,0,735,423,0,20.9,46.1,402,0,
정병두,2025.4.9 11:00,18.2,0,0,441,637,0,21.9,44.7,397,0,
정병두,2025.4.9 12:00,20.1,0,0,437,845,0,25.3,43.5,404,0,
정병두,2025.4.9 13:00,20.4,0,1.6,402,1089,0,24.2,47.2,401,0,
정병두,2025.4.9 14:00,20.3,0,1.7,364,1264,0,22.2,41.2,407,0,
정병두,2025.4.9 15:00,17.6,0,2.6,259,1424,0,23.7,72.9,371,0,
정병두,2025.4.9 16:00,16.6,0,1.6,135,1577,0,22.7,55.3,451,0,
정병두,2025.4.9 17:00,15.2,0,1.8,181,1608,0,21,84,1127,0,
정병두,2025.4.9 18:00,16.3,0,1.7,90,1659,0,21.7,86.9,1059,0,
정병두,2025.4.9 19:00,16,0,1.5,0,1670,0,19.8,91.5,997,0,
정병두,2025.4.9 20:00,16,0,0,0,1670,0,16.7,74.4,439,0,
정병두,2025.4.9 21:00,15.1,0,0,0,1670,0,16.2,86.3,420,0,
정병두,2025.4.9 22:00,13.1,0,0,0,1670,0,15.6,86.7,438,0,
정병두,2025.4.9 23:00,12.1,0,0,0,1670,0,16.3,88.9,455,0,
정병두,2025.4.10 0:00,12.1,0,0,0,1670,0,16.1,90.5,468,0,
정병두,2025.4.10 1:00,12.3,0,0,0,1670,0,16.2,91.6,468,0,
정병두,2025.4.10 2:00,11.6,0,0,0,1670,0,15.9,91.2,466,0,
정병두,2025.4.10 3:00,11.5,0,0,0,1670,0,15.8,91.4,465,0,
정병두,2025.4.10 4:00,11,0,0,0,1670,0,15.8,92.1,458,0,
정병두,2025.4.10 5:00,11.4,0,0,0,1670,0,16.4,91,448,0,
정병두,2025.4.10 6:00,11.3,0,0,0,1670,0,16.3,93,451,0,
정병두,2025.4.10 7:00,11.4,0,0,29,4,0,16.9,92,443,0,
정병두,2025.4.10 8:00,11.6,0,0,106,23,0,18,91.5,410,0,
정병두,2025.4.10 9:00,12.5,0,0,172,60,0,18.6,87.8,368,0,
정병두,2025.4.10 10:00,12.8,0,0.1,198,124,0,18.9,82.5,347,0,
정병두,2025.4.10 11:00,14.7,0,0,622,284,0,21.1,62,387,0,
정병두,2025.4.10 12:00,14.8,0,1,336,484,0,20.7,60.5,381,0,
정병두,2025.4.10 13:00,16.5,0,1.7,506,666,0,21.9,55.5,405,0,
정병두,2025.4.10 14:00,17.2,0,1.7,669,851,0,24,58.1,375,0,
정병두,2025.4.10 15:00,17.1,0,2.6,630,1084,0,24.5,55.4,390,0,
정병두,2025.4.10 16:00,16.9,0,2.2,444,1275,0,24.2,56.3,393,0,
정병두,2025.4.10 17:00,16.4,0,2.4,271,1403,0,23.9,60.3,421,0,
정병두,2025.4.10 18:00,14.8,0,2.6,90,1470,0,23.2,79.7,391,0,
정병두,2025.4.10 19:00,12.2,0,0,2,1483,0,18.9,87.9,360,0,
정병두,2025.4.10 20:00,10.7,0,0,0,1483,0,15.3,82.3,385,0,
정병두,2025.4.10 21:00,9.5,0,0,0,1483,0,14.8,83.8,410,0,
정병두,2025.4.10 22:00,8.5,0,0,0,1483,0,15.6,86.2,438,0,
정병두,2025.4.10 23:00,7.4,0,0,0,1483,0,15.3,86.9,452,0,
정병두,2025.4.11 0:00,6.5,0,0,0,1483,0,16,88.1,475,0,
정병두,2025.4.11 1:00,6.2,0,0,0,1483,0,16,86.3,491,0,
정병두,2025.4.11 2:00,5.7,0,0,0,1483,0,16,88.6,504,0,
정병두,2025.4.11 3:00,5.6,0,0,0,1483,0,16.1,89.3,516,0,
정병두,2025.4.11 4:00,4.3,0,0,0,1483,0,15.9,89.5,528,0,
정병두,2025.4.11 5:00,4.9,0,0,0,1483,0,16.3,89.6,527,0,
정병두,2025.4.11 6:00,2.9,0,0,2,1483,0,16.2,89.4,524,0,
정병두,2025.4.11 7:00,5,0,0,119,15,0,16.8,90.4,538,0,
정병두,2025.4.11 8:00,8.3,0,0,341,96,0,19.7,88.7,498,0,
정병두,2025.4.11 9:00,11.9,0,0,540,255,0,23.3,84.1,503,0,
정병두,2025.4.11 10:00,13,0,0,698,476,0,21.3,58,454,0,
정병두,2025.4.11 11:00,15.6,0,0,789,745,0,22.9,50.3,449,0,
정병두,2025.4.11 12:00,18.4,0,0,855,1042,0,25.4,49.9,458,0,
정병두,2025.4.11 13:00,21.1,0,0,846,1349,0,27.8,43.7,452,0,
정병두,2025.4.11 14:00,23.5,0,0,777,1642,0,28.7,47.3,430,0,
정병두,2025.4.11 15:00,25.1,0,0,652,1900,0,28.8,41.3,407,0,
정병두,2025.4.11 16:00,24.5,0,0,489,2104,0,27,40.5,425,0,
정병두,2025.4.11 17:00,22.2,0,3.3,269,2238,0,23.2,48.8,424,0,
정병두,2025.4.11 18:00,18.5,0,1.5,108,2299,0,21.8,61.5,379,0,
정병두,2025.4.11 19:00,16.1,0,0,2,2312,0,19.3,85.2,378,0,
정병두,2025.4.11 20:00,14.8,0,0,0,2312,0,15.8,72.6,396,0,
정병두,2025.4.11 21:00,14.4,0,0,0,2312,0,15.8,75.9,412,0,
정병두,2025.4.11 22:00,12.5,0,0,0,2312,0,16,82.8,430,0,
정병두,2025.4.11 23:00,12.9,0,0,0,2312,0,15.8,84.6,448,0,
정병두,2025.4.12 0:00,12.4,0,0,0,2312,0,15.6,85.4,458,0,
정병두,2025.4.12 1:00,11.3,0,0,0,2312,0,15.2,85,472,0,
정병두,2025.4.12 2:00,10.7,0,0,0,2312,0,16,87.2,491,0,
정병두,2025.4.12 3:00,9.9,180,0,0,2312,0,15.6,89.9,501,0,
정병두,2025.4.12 4:00,10.8,180,0,0,2312,0,16.1,90.7,506,0,
정병두,2025.4.12 5:00,10.6,180,0,0,2312,0,16.3,89.7,491,0,
정병두,2025.4.12 6:00,10.4,180,0,0,2312,0,16.3,92.2,481,0,
정병두,2025.4.12 7:00,11.2,180,0,96,12,0,16.9,91.1,474,0,
정병두,2025.4.12 8:00,16.3,180,0,327,88,0,19.3,71.1,458,0,
정병두,2025.4.12 9:00,19.3,180,0,532,243,0,21.4,43.5,410,0,
정병두,2025.4.12 10:00,22.7,0,0.7,552,449,0,25,38.3,433,0,
정병두,2025.4.12 11:00,22.4,0,1.6,339,615,0,22.6,32.3,402,0,
정병두,2025.4.12 12:00,21.7,0,1,108,701,0,21.3,34.9,388,0,
정병두,2025.4.12 13:00,22.3,0,1.3,298,785,0,21.7,34.8,386,0,
정병두,2025.4.12 14:00,21.8,0,3.1,131,887,0,21.3,37,387,0,
정병두,2025.4.12 15:00,19.4,0,3,64,911,1,18.7,68,365,0,
정병두,2025.4.12 16:00,18.1,0,3.3,140,951,0,20.4,87,311,0,
정병두,2025.4.12 17:00,15.2,0,0,43,982,1,18.2,91.1,291,0,
정병두,2025.4.12 18:00,13.3,0,0,14,994,1,17.8,92.3,307,0,
정병두,2025.4.12 19:00,11.8,0,0,0,996,1,17.1,92.2,321,0,
정병두,2025.4.12 20:00,11.2,180,0,0,996,1,16.4,91.7,347,0,
정병두,2025.4.12 21:00,10.8,0,0,0,996,1,15.7,90.1,368,0,
정병두,2025.4.12 22:00,5.5,0,3.3,0,996,1,15.4,89.4,381,0,
정병두,2025.4.12 23:00,3.7,0,2.6,0,996,1,14.9,89.2,384,0,
정병두,2025.4.13 0:00,2.6,180,0,0,996,1,14.6,90,393,0,
정병두,2025.4.13 1:00,1,180,0,0,996,1,15,88.7,409,0,
정병두,2025.4.13 2:00,1.7,180,0,0,996,0,14.8,88.4,424,0,
정병두,2025.4.13 3:00,2.3,180,0,0,996,0,15.4,90.4,435,0,
정병두,2025.4.13 4:00,2.4,0,0.7,0,996,0,15.1,90.6,444,0,
정병두,2025.4.13 5:00,2,0,0,0,996,0,15.6,89,452,0,
정병두,2025.4.13 6:00,2.8,0,0,0,996,0,16.1,90.1,469,0,
정병두,2025.4.13 7:00,3.2,180,0,137,18,0,16.6,90.6,468,0,
정병두,2025.4.13 8:00,5.8,180,0,138,92,0,18.6,88.6,597,0,
정병두,2025.4.13 9:00,8.6,0,0.8,184,228,0,17.8,72.4,428,0,
정병두,2025.4.13 10:00,9,0,3.3,221,360,0,16.3,62.7,410,0,
정병두,2025.4.13 11:00,9.4,0,5.6,206,568,0,18.4,58.9,437,0,
정병두,2025.4.13 12:00,11.1,0,7.3,967,768,0,22.9,49.1,417,0,
정병두,2025.4.13 13:00,10.8,0,6.8,916,1065,0,21.8,41.1,409,0,
정병두,2025.4.13 14:00,9.9,0,5.4,943,1324,0,22.4,54.9,406,0,
정병두,2025.4.13 15:00,9.6,0,3.6,266,1509,0,21.7,70.3,414,0,
정병두,2025.4.13 16:00,8.8,0,3.1,199,1602,0,20.2,78,456,0,
정병두,2025.4.13 17:00,8.3,0,4.6,84,1644,0,17,81,411,0,
정병두,2025.4.13 18:00,7.9,0,3.2,54,1663,0,18.4,79.3,394,0,
정병두,2025.4.13 19:00,7.1,0,3,2,1667,0,17.8,83.8,410,0,
정병두,2025.4.13 20:00,6.7,0,1.2,0,1667,1,16.9,85.6,420,0,
정병두,2025.4.13 21:00,6.2,0,1.5,0,1668,0,17.9,81.2,431,0,
정병두,2025.4.13 22:00,5.6,0,1.1,0,1668,0,17.1,79,427,0,
정병두,2025.4.13 23:00,5,0,0.7,0,1668,0,16.5,82.2,426,0,
정병두,2025.4.14 0:00,4.7,0,1.1,0,1668,0,15.4,84.3,441,0,
정병두,2025.4.14 1:00,5,0,1.5,0,1668,0,15.7,84.1,457,0,
정병두,2025.4.14 2:00,5,0,1.4,0,1668,0,16.6,84,471,0,
정병두,2025.4.14 3:00,5.8,0,0,0,1668,0,16.4,87.5,466,0,
정병두,2025.4.14 4:00,6.1,0,0,0,1668,0,16,89.9,465,0,
정병두,2025.4.14 5:00,6.4,0,0,0,1668,0,16.5,89.6,461,0,
정병두,2025.4.14 6:00,5.6,180,0.7,0,0,0,16.6,91.2,460,0,
정병두,2025.4.14 7:00,4.8,0,1.5,5,0,1,16.8,91.6,462,0,
정병두,2025.4.14 8:00,5,180,1.8,228,43,0,18.5,86.4,515,0,
정병두,2025.4.14 9:00,6.2,180,0.4,467,169,0,19.4,80.2,469,0,
정병두,2025.4.14 10:00,8.3,0,0,618,304,0,21.1,71.2,421,0,
정병두,2025.4.14 11:00,9.6,0,0.6,208,451,0,20.2,86.8,502,0,
정병두,2025.4.14 12:00,7.5,0,1.8,230,519,0,19.3,91.7,503,0,
정병두,2025.4.14 13:00,8.2,0,1.7,184,657,0,18.8,88.3,440,0,
정병두,2025.4.14 14:00,5.8,0,0.6,122,708,1,17,92.5,504,0,
정병두,2025.4.14 15:00,5,0,1.8,61,736,1,15.9,92.8,495,0,
정병두,2025.4.14 16:00,4.8,0,0.2,55,754,1,14.6,92.7,502,0,
정병두,2025.4.14 17:00,4.3,180,0,16,766,1,13.9,93.9,477,0,
정병두,2025.4.14 18:00,3.6,180,2.1,23,780,1,15.1,93.5,460,0,
정병두,2025.4.14 19:00,4.3,180,0,2,785,0,15.1,95.3,452,0,
정병두,2025.4.14 20:00,4.5,180,0,0,785,0,15.2,95,455,0,
정병두,2025.4.14 21:00,4.3,180,0,0,785,0,15.8,95.5,456,0,
정병두,2025.4.14 22:00,4.8,0,0,0,785,0,16.1,96.4,444,0,
정병두,2025.4.14 23:00,4.6,0,0,0,785,0,16,96.2,426,0,
정병두,2025.4.15 0:00,4.7,0,0,0,785,0,15.8,96.9,393,0,
정병두,2025.4.15 1:00,5,0,0,0,785,0,15.7,96.7,370,0,
정병두,2025.4.15 2:00,5,0,0,0,785,0,15.4,95.7,358,0,
정병두,2025.4.15 3:00,3.8,0,0,0,785,0,14.6,95.4,375,0,
정병두,2025.4.15 4:00,2.8,0,0,0,785,0,14.9,94.9,405,0,
정병두,2025.4.15 5:00,3.2,0,0,0,785,0,15.1,94.7,429,0,
정병두,2025.4.15 6:00,3.4,0,0,5,0,0,15.1,94.7,445,0,
정병두,2025.4.15 7:00,3.5,0,0,140,19,0,16.4,92.1,437,0,
정병두,2025.4.15 8:00,6.1,0,0,344,102,0,18.5,88.2,414,0,
정병두,2025.4.15 9:00,8.3,0,0,279,226,0,19.6,79.1,454,0,
정병두,2025.4.15 10:00,10,0,1.8,789,397,0,22.7,65.8,429,0,
정병두,2025.4.15 11:00,11.9,0,1.8,894,670,0,22.9,51.6,400,0,
정병두,2025.4.15 12:00,13.1,0,2.8,909,971,0,24.7,45.4,398,0,
정병두,2025.4.15 13:00,12.9,0,4.8,687,1284,0,24,45.1,423,0,
정병두,2025.4.15 14:00,13.3,0,2.6,835,1578,0,24.4,49.6,398,0,
정병두,2025.4.15 15:00,12.9,0,3.2,303,1809,0,24.3,62.7,410,0,
정병두,2025.4.15 16:00,12.7,0,1.8,502,2013,0,23.9,57.5,416,0,
정병두,2025.4.15 17:00,12.3,0,2.2,306,2157,0,26.1,73.9,454,0,
정병두,2025.4.15 18:00,11.1,0,1.4,99,2231,0,23,79.4,601,0,
정병두,2025.4.15 19:00,9.2,0,1.5,5,2246,0,19.5,88.3,583,0,
정병두,2025.4.15 20:00,7.9,0,0,0,2246,0,16.8,86.6,469,0,
정병두,2025.4.15 21:00,7.4,0,0,0,2246,0,16.2,84.8,456,0,
정병두,2025.4.15 22:00,8,0,0,0,2246,0,16,85,465,0,
정병두,2025.4.15 23:00,8,0,0,0,2246,0,15.8,86.5,488,0,
정병두,2025.4.16 0:00,6.4,0,0,0,2246,0,16,86.2,492,0,
정병두,2025.4.16 1:00,6.3,180,0,0,2246,0,16.1,88.1,512,0,
정병두,2025.4.16 2:00,5.5,180,0,0,2246,0,16,87.7,527,0,
정병두,2025.4.16 3:00,5,180,0,0,2246,0,16.1,90.5,530,0,
정병두,2025.4.16 4:00,5.2,180,0,0,2246,0,15.8,90.4,540,0,
정병두,2025.4.16 5:00,4.9,180,0,0,2246,0,16.3,91.2,529,0,
정병두,2025.4.16 6:00,4.9,180,0,3,0,0,16.3,90.6,537,0,
정병두,2025.4.16 7:00,6.3,180,0,128,17,0,17.2,92.7,530,0,
정병두,2025.4.16 8:00,10.9,180,0,340,100,0,19,79,456,0,
정병두,2025.4.16 9:00,14.8,180,0,532,255,0,20.5,51.4,393,0,
정병두,2025.4.16 10:00,18.6,0,0.2,687,476,0,22.8,53.5,401,0,
정병두,2025.4.16 11:00,20.5,0,1.5,788,744,0,25,55.5,394,0,
정병두,2025.4.16 12:00,21.7,0,2.4,854,1037,0,27.1,62.7,408,0,
정병두,2025.4.16 13:00,23.7,0,1.5,756,1308,0,26.3,56.3,417,0,
정병두,2025.4.16 14:00,24.4,0,4.4,707,1565,0,27.5,55.9,419,0,
정병두,2025.4.16 15:00,25.1,0,3.6,672,1812,0,28.4,52,424,0,
정병두,2025.4.16 16:00,24.7,0,2.8,428,2008,0,26.4,50.2,417,0,
정병두,2025.4.16 17:00,24.1,0,1.8,408,2117,0,24.7,47.1,400,0,
정병두,2025.4.16 18:00,22.6,0,1.5,81,2196,0,22.9,45.6,386,0,
정병두,2025.4.16 19:00,21.5,0,1.7,3,2209,0,20.8,86.7,378,0,
정병두,2025.4.16 20:00,20.7,0,0.7,0,2210,0,18.9,39.8,383,0,
정병두,2025.4.16 21:00,19.2,0,0,2,2210,0,17.2,48.4,386,0,
정병두,2025.4.16 22:00,17.1,0,0,2,2211,0,16.1,68.1,388,0,
정병두,2025.4.16 23:00,17.8,0,0.8,0,2211,0,15.9,74.2,393,0,
정병두,2025.4.17 0:00,17.3,0,0.9,0,2212,0,15.9,77,387,0,
정병두,2025.4.17 1:00,17.3,0,1.1,0,2212,0,15.8,79.3,385,0,
정병두,2025.4.17 2:00,17.3,180,1.2,0,2212,0,16.4,81,389,0,
정병두,2025.4.17 3:00,16.9,0,1.3,0,2212,0,16.2,88.9,398,0,
정병두,2025.4.17 4:00,16.8,0,1.5,0,2212,0,15.7,89.9,388,0,
정병두,2025.4.17 5:00,17,0,1.6,0,2212,0,15.5,92.3,380,0,
정병두,2025.4.17 6:00,16.9,0,1,5,0,0,15.6,94.4,394,0,
정병두,2025.4.17 7:00,18.1,0,0.7,125,19,0,17.7,92.9,369,0,
정병두,2025.4.17 8:00,19.4,0,1.7,327,100,0,19.9,76.7,382,0,
정병두,2025.4.17 9:00,21.1,0,2.4,504,252,0,22.6,66.7,398,0,
정병두,2025.4.17 10:00,22.2,0,2.6,654,460,0,25,60.6,412,0,
정병두,2025.4.17 11:00,24,0,2.9,768,714,0,27.7,49.5,420,0,
정병두,2025.4.17 12:00,25.8,0,1.1,756,987,0,30,47.7,429,0,
정병두,2025.4.17 13:00,26.8,0,1.5,744,1251,0,29.3,53,432,0,
정병두,2025.4.17 14:00,27.2,0,0.2,699,1496,0,29.4,55.7,420,0,
정병두,2025.4.17 15:00,27.5,0,1.4,518,1705,0,29.1,51.9,413,0,
정병두,2025.4.17 16:00,28.5,0,0.1,421,1870,0,28.6,58.7,422,0,
정병두,2025.4.17 17:00,27.8,0,2.1,254,1983,0,26.8,61.5,413,0,
정병두,2025.4.17 18:00,25.8,0,1.8,87,2039,0,25.1,76.8,392,0,
정병두,2025.4.17 19:00,22.1,0,0.4,5,2051,0,22.3,81,398,0,
정병두,2025.4.17 20:00,20.8,0,0,0,2051,0,20.2,72,399,0,
정병두,2025.4.17 21:00,21.6,0,1.9,0,2051,0,20.5,70.4,381,0,
정병두,2025.4.17 22:00,20.9,0,1.6,0,2051,0,20,71.2,380,0,
정병두,2025.4.17 23:00,20.5,0,1.2,0,2052,0,19.6,71,382,0,
정병두,2025.4.18 0:00,20,0,0.9,0,2052,0,19,72.9,382,0,
정병두,2025.4.18 1:00,19.1,0,0.8,0,2052,0,18.5,75.9,374,0,
정병두,2025.4.18 2:00,18.7,0,1.9,0,2052,0,18.1,80,370,0,
정병두,2025.4.18 3:00,18.4,0,1.5,0,2052,0,17.6,84.2,371,0,
정병두,2025.4.18 4:00,18.5,0,0,0,2052,0,17.6,84.8,371,0,
정병두,2025.4.18 5:00,18.2,0,0,0,2052,0,17.3,88.7,376,0,
정병두,2025.4.18 6:00,17,0,0,5,0,0,16.7,90.8,393,0,
정병두,2025.4.18 7:00,18.6,0,0,102,16,0,18.4,89.7,384,0,
정병두,2025.4.18 8:00,20.2,0,0,286,85,0,20.9,77.6,395,0,
정병두,2025.4.18 9:00,22.2,0,0,468,221,0,23.5,67.5,410,0,
정병두,2025.4.18 10:00,22.4,0,2.7,613,415,0,25.4,63.1,424,0,
정병두,2025.4.18 11:00,23,0,2.6,707,653,0,27.2,66.1,405,0,
정병두,2025.4.18 12:00,22.5,0,1.9,760,919,0,27.7,67,409,0,
정병두,2025.4.18 13:00,23,0,0.1,762,1194,0,28.7,63.8,411,0,
정병두,2025.4.18 14:00,24.1,0,0,680,1453,0,28.1,64.5,411,0,
정병두,2025.4.18 15:00,24.3,0,2.7,552,1677,0,28.4,62.8,414,0,
정병두,2025.4.18 16:00,24.7,0,0.5,389,1853,0,27.2,69.9,415,0,
정병두,2025.4.18 17:00,23.3,0,1.5,236,1967,0,26.4,75.9,396,0,
정병두,2025.4.18 18:00,21.5,0,1.6,91,2025,0,24.2,77.7,395,0,
정병두,2025.4.18 19:00,18.7,0,1.5,5,2040,0,21.8,87.1,391,0,
정병두,2025.4.18 20:00,16.7,0,0,0,2040,0,18.2,82.4,388,0,
